product_id;category;price;ratings
4633;Clothing;698;2.3
4634;Clothing;206;3.4
4635;Beauty;662;3.9
4636;Clothing;972;2.8
4637;Home & Kitchen;56;2.5
4638;Clothing;648;1.0
4639;Electronics;932;4.4
4640;Home & Kitchen;391;4.6
4641;Electronics;521;3.6
4642;Clothing;564;4.1
4643;Home & Kitchen;663;1.8
4644;Electronics;314;1.4
4645;Clothing;858;2.2
4646;Electronics;107;4.2
4647;Electronics;725;2.0
4648;Electronics;288;1.2
4649;Electronics;510;1.0
4650;Clothing;509;4.3
4651;Beauty;609;1.1
4652;Home & Kitchen;260;1.2
4653;Clothing;64;3.9
4654;Home & Kitchen;396;2.1
4655;Clothing;281;1.8
4656;Home & Kitchen;82;4.4
4657;Beauty;115;3.4
4658;Beauty;624;2.2
4659;Clothing;888;3.0
4660;Home & Kitchen;244;3.1
4661;Electronics;56;3.5
4662;Clothing;651;2.8
4663;Beauty;212;3.1
4664;Beauty;197;3.4
4665;Beauty;878;4.8
4666;Electronics;763;1.7
4667;Electronics;558;1.3
4668;Home & Kitchen;552;4.4
4669;Home & Kitchen;877;1.0
4670;Home & Kitchen;968;4.5
4671;Clothing;630;3.2
4672;Electronics;718;3.3
4673;Beauty;980;2.6
4674;Electronics;928;4.0
4675;Clothing;430;4.6
4676;Electronics;759;4.3
4677;Clothing;784;1.4
4678;Beauty;723;2.0
4679;Electronics;918;3.5
4680;Home & Kitchen;501;2.0
4681;Home & Kitchen;780;2.4
4682;Electronics;282;1.9
4683;Clothing;896;4.7
4684;Electronics;921;1.8
4685;Beauty;884;3.9
4686;Clothing;817;4.2
4687;Beauty;108;3.8
4688;Beauty;81;4.0
4689;Home & Kitchen;641;1.5
4690;Clothing;930;4.3
4691;Clothing;223;3.0
4692;Electronics;191;1.6
4693;Clothing;170;4.2
4694;Electronics;98;4.0
4695;Beauty;341;2.3
4696;Home & Kitchen;469;3.0
4697;Home & Kitchen;387;2.3
4698;Electronics;629;3.7
4699;Electronics;570;2.8
4700;Electronics;803;1.4
4701;Beauty;892;3.7
4702;Electronics;557;1.7
4703;Home & Kitchen;928;2.0
4704;Electronics;850;3.9
4705;Electronics;822;4.8
4706;Electronics;683;1.8
4707;Beauty;118;2.8
4708;Beauty;601;4.0
4709;Electronics;858;1.3
4710;Electronics;584;4.1
4711;Home & Kitchen;763;3.8
4712;Clothing;223;4.7
4713;Electronics;639;2.8
4714;Clothing;793;3.3
4715;Home & Kitchen;203;3.4
4716;Clothing;756;1.3
4717;Electronics;269;1.5
4718;Clothing;376;1.5
4719;Beauty;517;2.4
4720;Electronics;105;3.9
4721;Beauty;46;2.6
4722;Beauty;777;1.5
4723;Beauty;94;1.8
4724;Beauty;668;1.6
4725;Beauty;453;4.7
4726;Beauty;503;4.4
4727;Clothing;776;3.4
4728;Clothing;197;1.6
4729;Clothing;452;4.4
4730;Home & Kitchen;150;2.6
4731;Electronics;188;1.8
4732;Clothing;977;1.5
4733;Clothing;775;1.4
4734;Clothing;51;2.2
4735;Home & Kitchen;301;2.9
4736;Clothing;500;1.6
4737;Electronics;699;2.0
4738;Electronics;140;1.3
4739;Electronics;606;1.3
4740;Home & Kitchen;868;3.3
4741;Beauty;232;1.1
4742;Beauty;433;2.4
4743;Electronics;766;2.7
4744;Electronics;431;2.3
4745;Home & Kitchen;473;2.3
4746;Clothing;250;4.3
4747;Electronics;130;4.7
4748;Electronics;68;3.6
4749;Beauty;561;1.6
4750;Electronics;679;4.9
4751;Home & Kitchen;787;1.7
4752;Home & Kitchen;61;1.3
4753;Home & Kitchen;665;1.3
4754;Clothing;375;2.7
4755;Home & Kitchen;425;2.6
4756;Home & Kitchen;286;1.9
4757;Clothing;444;2.2
4758;Electronics;544;4.9
4759;Beauty;668;2.3
4760;Electronics;534;2.3
4761;Beauty;116;4.9
4762;Clothing;700;1.6
4763;Electronics;216;4.6
4764;Electronics;464;4.6
4765;Beauty;457;3.0
4766;Electronics;647;4.3
4767;Home & Kitchen;536;4.1
4768;Home & Kitchen;954;4.7
4769;Clothing;279;4.0
4770;Home & Kitchen;815;2.9
4771;Clothing;850;3.5
4772;Electronics;388;4.7
4773;Home & Kitchen;452;3.1
4774;Home & Kitchen;27;1.1
4775;Beauty;135;5.0
4776;Home & Kitchen;133;1.3
4777;Electronics;64;3.2
4778;Clothing;619;1.7
4779;Electronics;384;2.4
4780;Beauty;713;1.8
4781;Clothing;153;3.5
4782;Electronics;254;1.3
4783;Home & Kitchen;817;2.9
4784;Beauty;66;4.5
4785;Electronics;580;3.5
4786;Electronics;560;3.2
4787;Beauty;483;2.8
4788;Beauty;204;5.0
4789;Clothing;623;1.6
4790;Electronics;527;2.0
4791;Clothing;168;2.2
4792;Clothing;462;4.5
4793;Electronics;879;4.8
4794;Beauty;150;3.5
4795;Clothing;70;3.1
4796;Beauty;155;3.4
4797;Electronics;338;4.5
4798;Clothing;299;4.5
4799;Beauty;496;2.2
4800;Electronics;888;1.3
4801;Electronics;619;4.7
4802;Home & Kitchen;389;3.5
4803;Electronics;121;2.9
4804;Clothing;907;1.8
4805;Beauty;751;1.9
4806;Home & Kitchen;787;4.2
4807;Electronics;669;4.4
4808;Electronics;342;2.6
4809;Beauty;725;3.3
4810;Clothing;216;4.7
4811;Electronics;37;1.8
4812;Electronics;271;1.1
4813;Beauty;318;1.6
4814;Beauty;187;1.8
4815;Beauty;623;3.7
4816;Electronics;700;1.2
4817;Clothing;758;5.0
4818;Beauty;253;1.3
4819;Beauty;916;2.6
4820;Clothing;955;2.6
4821;Beauty;392;2.2
4822;Electronics;347;2.1
4823;Home & Kitchen;357;3.1
4824;Home & Kitchen;326;3.4
4825;Electronics;919;4.1
4826;Electronics;353;3.2
4827;Clothing;58;4.3
4828;Beauty;498;4.0
4829;Beauty;138;4.4
4830;Electronics;541;2.2
4831;Beauty;838;1.5
4832;Beauty;636;2.9
4833;Clothing;471;4.5
4834;Home & Kitchen;698;4.5
4835;Clothing;252;1.8
4836;Beauty;336;1.8
4837;Beauty;102;3.4
4838;Home & Kitchen;845;5.0
4839;Beauty;655;2.4
4840;Beauty;591;2.9
4841;Home & Kitchen;286;3.4
4842;Home & Kitchen;565;4.1
4843;Home & Kitchen;23;3.8
4844;Clothing;879;4.3
4845;Beauty;693;2.9
4846;Beauty;757;2.9
4847;Beauty;196;4.3
4848;Beauty;954;2.2
4849;Home & Kitchen;946;4.1
4850;Beauty;34;1.9
4851;Beauty;99;4.2
4852;Clothing;341;4.5
4853;Clothing;865;4.7
4854;Electronics;867;2.4
4855;Clothing;969;4.7
4856;Beauty;558;3.1
4857;Electronics;550;1.6
4858;Beauty;527;2.6
4859;Clothing;613;1.0
4860;Home & Kitchen;249;3.7
4861;Beauty;96;3.6
4862;Electronics;191;4.8
4863;Electronics;777;1.6
4864;Beauty;464;3.2
4865;Home & Kitchen;330;3.7
4866;Electronics;821;4.3
4867;Home & Kitchen;234;2.2
4868;Electronics;606;2.6
4869;Electronics;385;4.2
4870;Clothing;383;1.0
4871;Home & Kitchen;222;4.5
4872;Electronics;686;4.3
4873;Clothing;418;3.3
4874;Electronics;450;2.6
4875;Home & Kitchen;954;1.3
4876;Home & Kitchen;479;2.2
4877;Clothing;93;2.6
4878;Home & Kitchen;281;2.0
4879;Home & Kitchen;291;1.0
4880;Electronics;791;3.9
4881;Clothing;711;3.9
4882;Beauty;449;4.8
4883;Electronics;552;4.0
4884;Clothing;556;3.4
4885;Home & Kitchen;968;2.0
4886;Beauty;321;4.1
4887;Beauty;626;4.6
4888;Beauty;759;3.6
4889;Clothing;374;4.0
4890;Clothing;873;2.9
4891;Home & Kitchen;588;2.7
4892;Beauty;551;3.3
4893;Home & Kitchen;267;1.8
4894;Beauty;332;2.6
4895;Electronics;579;4.4
4896;Home & Kitchen;677;2.5
4897;Clothing;818;2.6
4898;Beauty;251;3.2
4899;Electronics;847;4.2
4900;Electronics;813;3.9
4901;Beauty;474;1.0
4902;Beauty;587;3.2
4903;Electronics;63;4.2
4904;Clothing;601;2.3
4905;Clothing;751;3.9
4906;Beauty;326;2.9
4907;Home & Kitchen;466;4.5
4908;Electronics;445;3.5
4909;Electronics;34;2.3
4910;Electronics;946;1.8
4911;Clothing;757;2.9
4912;Beauty;362;2.1
4913;Home & Kitchen;924;1.7
4914;Clothing;782;4.0
4915;Beauty;769;1.5
4916;Clothing;224;3.5
4917;Home & Kitchen;830;3.4
4918;Home & Kitchen;918;4.3
4919;Clothing;237;1.2
4920;Electronics;423;2.4
4921;Electronics;809;4.6
4922;Beauty;133;1.5
4923;Electronics;102;3.4
4924;Clothing;323;2.5
4925;Home & Kitchen;807;2.2
4926;Electronics;742;2.1
4927;Home & Kitchen;723;4.2
4928;Home & Kitchen;255;3.8
4929;Beauty;91;4.5
4930;Electronics;615;2.4
4931;Beauty;472;2.0
4932;Electronics;13;1.2
4933;Clothing;957;2.2
4934;Beauty;146;2.3
4935;Clothing;466;4.7
4936;Electronics;330;2.5
4937;Electronics;970;3.4
4938;Electronics;92;4.9
4939;Electronics;517;1.8
4940;Beauty;298;3.7
4941;Clothing;661;3.0
4942;Beauty;454;1.6
4943;Beauty;119;3.5
4944;Home & Kitchen;529;2.4
4945;Clothing;106;3.8
4946;Home & Kitchen;418;1.2
4947;Electronics;196;4.0
4948;Beauty;171;1.6
4949;Beauty;37;2.6
4950;Clothing;113;3.1
4951;Beauty;675;2.4
4952;Electronics;473;1.2
4953;Clothing;550;1.9
4954;Beauty;253;3.8
4955;Beauty;265;4.7
4956;Electronics;663;1.4
4957;Clothing;284;1.2
4958;Clothing;300;4.6
4959;Electronics;93;1.2
4960;Beauty;156;1.7
4961;Beauty;668;3.1
4962;Clothing;444;4.9
4963;Electronics;765;1.4
4964;Clothing;445;3.0
4965;Electronics;937;3.0
4966;Beauty;357;4.4
4967;Beauty;877;3.0
4968;Home & Kitchen;816;5.0
4969;Beauty;475;2.9
4970;Beauty;433;1.4
4971;Clothing;233;4.8
4972;Electronics;205;1.3
4973;Clothing;929;2.9
4974;Electronics;47;3.7
4975;Home & Kitchen;675;1.4
4976;Clothing;133;2.3
4977;Home & Kitchen;239;1.8
4978;Electronics;549;2.6
4979;Electronics;509;4.2
4980;Electronics;286;4.0
4981;Home & Kitchen;735;4.1
4982;Electronics;895;2.2
4983;Electronics;962;4.0
4984;Clothing;632;2.3
4985;Home & Kitchen;338;1.0
4986;Clothing;710;3.4
4987;Clothing;352;2.4
4988;Clothing;504;2.7
4989;Home & Kitchen;216;2.6
4990;Home & Kitchen;767;2.0
4991;Electronics;570;4.2
4992;Beauty;757;2.2
4993;Electronics;439;1.9
4994;Home & Kitchen;360;1.3
4995;Beauty;672;2.4
4996;Clothing;675;2.7
4997;Beauty;955;2.8
4998;Electronics;886;4.9
4999;Beauty;212;1.5
5000;Home & Kitchen;445;1.6
5001;Home & Kitchen;633;2.4
5002;Clothing;244;2.3
5003;Electronics;778;4.3
5004;Clothing;919;3.9
5005;Electronics;686;5.0
5006;Electronics;205;1.6
5007;Electronics;633;1.0
5008;Clothing;763;3.5
5009;Clothing;299;1.5
5010;Beauty;211;4.5
5011;Home & Kitchen;958;1.9
5012;Clothing;872;4.6
5013;Electronics;330;4.7
5014;Electronics;327;2.9
5015;Clothing;580;1.8
5016;Electronics;20;3.0
5017;Electronics;640;3.3
5018;Home & Kitchen;957;1.5
5019;Clothing;65;1.6
5020;Home & Kitchen;285;1.1
5021;Electronics;575;3.4
5022;Home & Kitchen;330;4.8
5023;Clothing;199;3.2
5024;Clothing;639;4.9
5025;Beauty;907;2.7
5026;Home & Kitchen;258;4.9
5027;Beauty;238;1.2
5028;Electronics;12;2.2
5029;Clothing;195;5.0
5030;Clothing;663;4.4
5031;Beauty;669;2.9
5032;Clothing;32;1.4
5033;Electronics;13;2.8
5034;Clothing;34;3.5
5035;Home & Kitchen;143;1.4
5036;Home & Kitchen;87;2.0
5037;Electronics;381;1.9
5038;Clothing;734;3.9
5039;Electronics;715;3.1
5040;Beauty;389;4.3
5041;Electronics;631;1.5
5042;Home & Kitchen;519;4.3
5043;Home & Kitchen;901;2.0
5044;Clothing;210;1.6
5045;Home & Kitchen;637;3.5
5046;Beauty;573;2.6
5047;Home & Kitchen;459;1.8
5048;Beauty;20;1.7
5049;Electronics;786;2.4
5050;Electronics;895;3.6
5051;Clothing;93;4.1
5052;Beauty;475;1.6
5053;Beauty;240;2.0
5054;Beauty;883;3.5
5055;Home & Kitchen;706;2.4
5056;Home & Kitchen;949;2.8
5057;Home & Kitchen;753;1.4
5058;Electronics;167;3.6
5059;Home & Kitchen;356;4.0
5060;Home & Kitchen;974;1.4
5061;Home & Kitchen;936;3.5
5062;Beauty;726;4.8
5063;Beauty;292;1.5
5064;Beauty;14;1.0
5065;Electronics;508;2.3
5066;Beauty;422;3.9
5067;Home & Kitchen;463;4.2
5068;Electronics;274;4.9
5069;Clothing;760;1.1
5070;Home & Kitchen;446;3.2
5071;Home & Kitchen;484;3.8
5072;Clothing;701;1.7
5073;Electronics;142;2.8
5074;Electronics;932;1.2
5075;Electronics;852;1.1
5076;Home & Kitchen;837;2.1
5077;Home & Kitchen;718;2.0
5078;Home & Kitchen;813;2.5
5079;Electronics;379;3.0
5080;Electronics;634;3.1
5081;Home & Kitchen;737;3.1
5082;Clothing;786;4.6
5083;Home & Kitchen;988;1.7
5084;Clothing;836;4.8
5085;Clothing;770;3.5
5086;Beauty;582;1.3
5087;Beauty;739;2.1
5088;Clothing;512;2.3
5089;Beauty;340;3.2
5090;Clothing;529;4.4
5091;Clothing;885;3.4
5092;Clothing;142;1.6
5093;Home & Kitchen;71;4.2
5094;Clothing;294;3.7
5095;Electronics;947;3.4
5096;Electronics;470;4.2
5097;Home & Kitchen;285;1.2
5098;Electronics;246;2.7
5099;Electronics;244;2.6
5100;Electronics;665;1.4
5101;Home & Kitchen;895;1.9
5102;Home & Kitchen;435;2.7
5103;Home & Kitchen;867;4.2
5104;Beauty;157;3.7
5105;Electronics;675;1.2
5106;Home & Kitchen;71;2.1
5107;Home & Kitchen;364;2.4
5108;Home & Kitchen;200;2.3
5109;Beauty;286;3.2
5110;Electronics;450;4.9
5111;Home & Kitchen;702;2.4
5112;Electronics;625;1.4
5113;Electronics;295;1.9
5114;Home & Kitchen;879;3.0
5115;Electronics;133;1.6
5116;Electronics;696;2.7
5117;Clothing;245;1.7
5118;Home & Kitchen;242;4.1
5119;Beauty;627;2.1
5120;Beauty;536;3.1
5121;Beauty;590;4.7
5122;Clothing;662;4.1
5123;Clothing;444;4.5
5124;Electronics;120;4.5
5125;Clothing;649;2.1
5126;Beauty;442;3.4
5127;Clothing;172;1.7
5128;Home & Kitchen;221;2.6
5129;Home & Kitchen;830;1.4
5130;Home & Kitchen;841;2.2
5131;Home & Kitchen;318;3.1
5132;Home & Kitchen;664;2.1
5133;Electronics;703;2.1
5134;Beauty;713;4.8
5135;Clothing;484;4.6
5136;Clothing;692;3.4
5137;Electronics;207;4.2
5138;Beauty;198;2.8
5139;Electronics;812;4.8
5140;Beauty;866;1.3
5141;Clothing;308;4.5
5142;Home & Kitchen;862;1.6
5143;Home & Kitchen;617;4.2
5144;Electronics;424;3.8
5145;Electronics;438;4.1
5146;Home & Kitchen;19;1.9
5147;Beauty;594;3.5
5148;Electronics;155;4.2
5149;Electronics;298;4.9
5150;Home & Kitchen;149;1.4
5151;Home & Kitchen;811;3.0
5152;Home & Kitchen;423;2.0
5153;Home & Kitchen;546;2.4
5154;Beauty;895;4.4
5155;Clothing;833;2.3
5156;Home & Kitchen;192;4.1
5157;Clothing;220;4.7
5158;Electronics;954;1.8
5159;Clothing;91;1.2
5160;Beauty;329;2.7
5161;Clothing;406;3.6
5162;Clothing;787;2.0
5163;Home & Kitchen;438;2.3
5164;Clothing;487;3.4
5165;Beauty;232;3.3
5166;Home & Kitchen;294;4.9
5167;Beauty;173;1.2
5168;Home & Kitchen;473;3.1
5169;Home & Kitchen;146;4.3
5170;Clothing;839;1.7
5171;Beauty;615;4.1
5172;Electronics;255;2.6
5173;Beauty;420;4.6
5174;Clothing;682;4.8
5175;Clothing;423;4.6
5176;Beauty;851;4.9
5177;Beauty;152;2.7
5178;Home & Kitchen;147;4.9
5179;Electronics;220;4.8
5180;Beauty;152;3.0
5181;Electronics;444;3.9
5182;Electronics;823;1.6
5183;Clothing;351;2.8
5184;Electronics;883;2.5
5185;Electronics;583;3.6
5186;Home & Kitchen;962;1.4
5187;Clothing;210;1.7
5188;Electronics;523;3.0
5189;Electronics;457;4.0
5190;Home & Kitchen;286;1.5
5191;Beauty;980;1.9
5192;Beauty;374;2.7
5193;Beauty;85;4.5
5194;Electronics;832;1.6
5195;Home & Kitchen;606;3.7
5196;Beauty;868;3.2
5197;Beauty;650;2.5
5198;Beauty;774;1.9
5199;Electronics;638;2.9
5200;Clothing;586;1.2
5201;Electronics;921;2.4
5202;Home & Kitchen;44;3.5
5203;Beauty;671;2.0
5204;Home & Kitchen;503;4.6
5205;Electronics;62;3.8
5206;Clothing;88;4.5
5207;Clothing;645;2.3
5208;Electronics;647;3.6
5209;Electronics;606;2.6
5210;Clothing;53;3.1
5211;Electronics;22;1.8
5212;Beauty;740;2.5
5213;Beauty;329;1.9
5214;Home & Kitchen;377;1.2
5215;Beauty;554;1.2
5216;Home & Kitchen;540;3.4
5217;Electronics;503;3.1
5218;Electronics;892;3.0
5219;Clothing;296;4.1
5220;Clothing;449;3.4
5221;Electronics;365;4.8
5222;Clothing;865;1.5
5223;Electronics;522;1.3
5224;Electronics;20;1.2
5225;Clothing;347;4.7
5226;Beauty;521;1.6
5227;Beauty;246;2.1
5228;Clothing;539;1.9
5229;Beauty;230;3.9
5230;Beauty;44;4.1
5231;Electronics;157;2.2
5232;Electronics;883;3.1
5233;Home & Kitchen;133;3.5
5234;Electronics;319;2.6
5235;Home & Kitchen;807;1.9
5236;Beauty;508;4.0
5237;Beauty;105;3.2
5238;Clothing;186;2.1
5239;Home & Kitchen;709;1.3
5240;Home & Kitchen;624;4.7
5241;Beauty;697;3.7
5242;Beauty;505;1.7
5243;Beauty;922;1.8
5244;Clothing;449;1.4
5245;Home & Kitchen;811;1.1
5246;Clothing;471;4.0
5247;Beauty;550;3.7
5248;Electronics;714;1.3
5249;Home & Kitchen;257;1.6
5250;Home & Kitchen;163;4.1
5251;Electronics;725;4.6
5252;Electronics;508;5.0
5253;Clothing;95;4.2
5254;Clothing;559;3.5
5255;Clothing;265;2.0
5256;Electronics;694;1.3
5257;Clothing;939;3.2
5258;Beauty;938;4.6
5259;Electronics;221;2.8
5260;Beauty;100;4.2
5261;Clothing;260;1.6
5262;Clothing;153;3.3
5263;Home & Kitchen;266;4.4
5264;Clothing;737;3.5
5265;Clothing;507;3.8
5266;Beauty;551;2.5
5267;Electronics;430;1.1
5268;Electronics;72;3.0
5269;Home & Kitchen;780;1.9
5270;Home & Kitchen;576;2.5
5271;Home & Kitchen;191;2.1
5272;Beauty;830;2.9
5273;Beauty;584;3.2
5274;Home & Kitchen;85;4.9
5275;Electronics;613;4.9
5276;Home & Kitchen;810;1.8
5277;Beauty;285;2.1
5278;Beauty;85;2.4
5279;Electronics;37;1.6
5280;Clothing;972;4.2
5281;Beauty;362;3.0
5282;Home & Kitchen;56;1.6
5283;Home & Kitchen;466;4.4
5284;Home & Kitchen;278;4.6
5285;Home & Kitchen;109;1.6
5286;Clothing;825;4.1
5287;Beauty;35;1.9
5288;Beauty;688;4.6
5289;Home & Kitchen;375;3.9
5290;Home & Kitchen;101;2.5
5291;Home & Kitchen;140;4.2
5292;Electronics;211;3.3
5293;Beauty;980;2.5
5294;Clothing;76;1.9
5295;Electronics;307;3.1
5296;Beauty;689;1.2
5297;Beauty;727;1.9
5298;Electronics;268;4.2
5299;Electronics;98;2.8
5300;Electronics;433;2.3
5301;Home & Kitchen;310;1.1
5302;Clothing;531;3.6
5303;Electronics;329;2.2
5304;Home & Kitchen;606;4.9
5305;Clothing;381;1.1
5306;Home & Kitchen;404;4.3
5307;Electronics;165;1.7
5308;Home & Kitchen;439;2.2
5309;Home & Kitchen;726;2.9
5310;Home & Kitchen;566;3.9
5311;Home & Kitchen;199;2.1
5312;Clothing;458;4.3
5313;Clothing;688;4.1
5314;Home & Kitchen;302;2.2
5315;Electronics;655;2.6
5316;Clothing;981;1.7
5317;Beauty;200;2.9
5318;Clothing;59;2.4
5319;Electronics;444;3.0
5320;Beauty;730;4.3
5321;Electronics;642;1.3
5322;Home & Kitchen;413;1.6
5323;Clothing;17;2.4
5324;Clothing;908;2.2
5325;Electronics;577;1.8
5326;Beauty;550;4.0
5327;Clothing;824;1.2
5328;Beauty;45;1.7
5329;Electronics;557;3.0
5330;Home & Kitchen;426;4.0
5331;Beauty;890;4.8
5332;Beauty;669;1.9
5333;Home & Kitchen;173;3.7
5334;Clothing;891;1.9
5335;Home & Kitchen;840;3.8
5336;Electronics;850;3.7
5337;Electronics;467;5.0
5338;Clothing;469;1.0
5339;Electronics;670;1.8
5340;Home & Kitchen;917;4.1
5341;Beauty;845;3.0
5342;Home & Kitchen;681;1.6
5343;Electronics;717;2.6
5344;Beauty;611;3.9
5345;Clothing;701;2.9
5346;Clothing;226;4.0
5347;Clothing;631;3.4
5348;Home & Kitchen;746;4.7
5349;Electronics;813;4.4
5350;Beauty;777;1.2
5351;Home & Kitchen;143;4.3
5352;Electronics;67;4.7
5353;Beauty;416;4.9
5354;Clothing;146;4.5
5355;Electronics;182;1.9
5356;Beauty;608;1.7
5357;Clothing;605;4.3
5358;Electronics;887;2.5
5359;Electronics;739;4.3
5360;Beauty;351;4.3
5361;Electronics;998;3.8
5362;Beauty;619;4.9
5363;Beauty;364;3.9
5364;Beauty;351;1.8
5365;Home & Kitchen;350;3.4
5366;Home & Kitchen;460;1.8
5367;Home & Kitchen;392;3.1
5368;Clothing;390;1.9
5369;Home & Kitchen;446;2.5
5370;Electronics;775;4.5
5371;Home & Kitchen;904;4.6
5372;Clothing;25;4.8
5373;Clothing;331;4.0
5374;Electronics;393;4.7
5375;Clothing;201;4.7
5376;Home & Kitchen;958;3.9
5377;Beauty;996;3.7
5378;Beauty;577;2.8
5379;Electronics;545;4.6
5380;Electronics;261;3.4
5381;Home & Kitchen;378;1.5
5382;Home & Kitchen;943;2.8
5383;Clothing;347;2.3
5384;Beauty;255;1.7
5385;Clothing;638;3.4
5386;Beauty;183;4.3
5387;Home & Kitchen;713;4.5
5388;Clothing;612;2.0
5389;Clothing;976;2.8
5390;Home & Kitchen;705;2.7
5391;Home & Kitchen;510;4.4
5392;Beauty;635;2.6
5393;Electronics;986;4.0
5394;Clothing;497;3.4
5395;Home & Kitchen;975;4.8
5396;Clothing;172;4.8
5397;Clothing;440;2.4
5398;Clothing;331;3.8
5399;Clothing;320;2.9
5400;Clothing;433;4.7
5401;Home & Kitchen;159;4.5
5402;Beauty;30;3.8
5403;Clothing;788;2.7
5404;Electronics;767;2.4
5405;Clothing;630;1.6
5406;Electronics;534;4.4
5407;Clothing;66;4.1
5408;Electronics;586;3.0
5409;Home & Kitchen;751;3.5
5410;Beauty;974;4.3
5411;Beauty;749;2.5
5412;Beauty;140;4.2
5413;Beauty;114;3.6
5414;Beauty;953;4.3
5415;Electronics;809;1.5
5416;Clothing;885;1.1
5417;Home & Kitchen;969;3.2
5418;Clothing;501;4.9
5419;Electronics;883;1.2
5420;Home & Kitchen;778;2.1
5421;Clothing;120;4.6
5422;Electronics;863;3.1
5423;Electronics;591;1.3
5424;Electronics;658;2.5
5425;Electronics;695;2.8
5426;Beauty;456;3.1
5427;Electronics;393;1.8
5428;Clothing;832;3.6
5429;Beauty;906;2.7
5430;Electronics;492;4.5
5431;Home & Kitchen;891;2.7
5432;Clothing;493;3.1
5433;Clothing;129;3.8
5434;Beauty;367;3.5
5435;Electronics;182;2.9
5436;Clothing;433;3.2
5437;Home & Kitchen;649;1.2
5438;Clothing;476;2.3
5439;Electronics;329;3.1
5440;Home & Kitchen;188;1.7
5441;Beauty;98;2.8
5442;Home & Kitchen;473;1.2
5443;Clothing;164;4.5
5444;Electronics;866;4.8
5445;Beauty;651;4.8
5446;Clothing;913;4.9
5447;Beauty;545;3.0
5448;Electronics;790;3.8
5449;Home & Kitchen;785;1.2
5450;Home & Kitchen;319;2.0
5451;Electronics;568;3.6
5452;Home & Kitchen;284;3.5
5453;Electronics;641;1.7
5454;Electronics;293;4.9
5455;Electronics;263;4.6
5456;Clothing;667;4.0
5457;Electronics;638;4.3
5458;Beauty;423;2.6
5459;Electronics;145;2.4
5460;Beauty;116;1.7
5461;Clothing;610;4.2
5462;Home & Kitchen;648;2.0
5463;Clothing;852;1.1
5464;Home & Kitchen;555;2.3
5465;Beauty;357;3.8
5466;Electronics;229;3.2
5467;Electronics;570;2.1
5468;Electronics;716;3.5
5469;Clothing;519;3.6
5470;Beauty;96;2.9
5471;Home & Kitchen;118;4.8
5472;Home & Kitchen;545;3.0
5473;Electronics;751;1.0
5474;Home & Kitchen;29;1.1
5475;Clothing;315;2.3
5476;Electronics;217;2.8
5477;Clothing;706;3.9
5478;Beauty;924;4.1
5479;Beauty;404;1.6
5480;Beauty;594;3.6
5481;Beauty;698;1.7
5482;Beauty;515;2.5
5483;Electronics;755;3.8
5484;Home & Kitchen;846;4.7
5485;Beauty;391;3.6
5486;Home & Kitchen;958;4.3
5487;Home & Kitchen;219;2.5
5488;Electronics;407;3.7
5489;Electronics;638;2.3
5490;Clothing;484;2.1
5491;Beauty;683;3.3
5492;Electronics;476;4.8
5493;Beauty;341;2.1
5494;Home & Kitchen;187;2.1
5495;Clothing;957;1.3
5496;Electronics;18;1.6
5497;Clothing;635;1.1
5498;Electronics;320;2.7
5499;Beauty;845;4.4
5500;Clothing;138;3.5
5501;Electronics;650;4.1
5502;Clothing;846;1.3
5503;Beauty;430;4.1
5504;Home & Kitchen;588;4.0
5505;Home & Kitchen;870;1.3
5506;Electronics;397;4.3
5507;Electronics;535;2.6
5508;Beauty;99;1.5
5509;Beauty;46;3.3
5510;Beauty;600;2.5
5511;Electronics;775;4.7
5512;Beauty;488;4.1
5513;Electronics;914;2.6
5514;Electronics;584;3.7
5515;Home & Kitchen;417;1.5
5516;Home & Kitchen;976;3.1
5517;Clothing;504;1.5
5518;Electronics;878;3.3
5519;Home & Kitchen;621;4.3
5520;Clothing;857;2.6
5521;Beauty;249;4.9
5522;Electronics;613;4.5
5523;Electronics;550;4.7
5524;Beauty;261;2.0
5525;Clothing;936;2.7
5526;Beauty;388;1.4
5527;Clothing;617;3.1
5528;Beauty;187;4.2
5529;Home & Kitchen;795;1.8
5530;Electronics;17;2.1
5531;Home & Kitchen;395;3.3
5532;Beauty;562;2.1
5533;Beauty;908;3.4
5534;Clothing;43;1.7
5535;Electronics;511;4.8
5536;Clothing;538;2.0
5537;Home & Kitchen;708;1.0
5538;Electronics;245;4.3
5539;Electronics;298;1.9
5540;Electronics;162;3.6
5541;Electronics;100;4.5
5542;Clothing;480;4.2
5543;Clothing;863;3.7
5544;Electronics;266;2.8
5545;Home & Kitchen;838;2.3
5546;Clothing;844;3.2
5547;Clothing;522;4.8
5548;Electronics;892;2.9
5549;Clothing;410;4.8
5550;Electronics;996;1.1
5551;Beauty;99;4.9
5552;Electronics;177;4.3
5553;Beauty;503;3.8
5554;Home & Kitchen;20;4.1
5555;Home & Kitchen;318;4.7
5556;Home & Kitchen;167;2.4
5557;Beauty;902;2.0
5558;Electronics;876;1.9
5559;Beauty;851;1.6
5560;Home & Kitchen;693;3.5
5561;Home & Kitchen;921;3.5
5562;Home & Kitchen;763;4.0
5563;Electronics;492;1.4
5564;Electronics;557;4.1
5565;Electronics;824;2.3
5566;Electronics;657;4.9
5567;Beauty;515;2.5
5568;Home & Kitchen;337;2.4
