customer_id;product_id;purchase_date
1986;7779;2023-06-19
6798;1219;2023-01-31
3883;9851;2023-05-20
7797;8839;2023-11-20
5472;638;2023-01-02
11358;48;2023-09-12
7700;9600;2023-09-12
1247;84;2023-02-22
11391;4015;2023-10-07
7814;9301;2023-03-23
10267;6200;2023-06-26
1026;3238;2023-11-21
1411;4608;2023-06-05
4307;1963;2023-07-21
3673;1165;2023-10-12
10990;5773;2023-06-11
5627;7517;2023-12-20
3220;2544;2023-05-19
4760;5045;2023-04-04
1308;8756;2023-05-03
3929;5464;2023-05-09
1704;4904;2023-03-01
2244;1796;2023-08-22
11039;1976;2023-12-13
569;4385;2023-10-07
10639;3760;2023-04-19
6355;9923;2023-11-13
11781;9076;2023-09-15
8028;2040;2023-12-18
10970;3867;2023-11-18
1700;8940;2023-05-19
3726;7103;2023-08-13
9699;9626;2023-07-23
3382;3192;2023-07-25
10438;4448;2023-10-24
5420;4091;2023-11-30
2304;968;2023-02-07
1482;9162;2023-04-05
9127;832;2023-07-22
7363;1282;2023-03-23
6648;8721;2023-08-20
1634;4272;2023-09-01
9358;8937;2023-06-01
10973;5369;2023-06-18
3253;5435;2023-12-25
1458;1134;2023-02-03
2328;4503;2023-11-18
9866;6849;2023-06-03
2743;688;2023-01-26
11152;5471;2023-12-15
4880;794;2023-03-11
3541;8753;2023-06-02
10845;8380;2023-06-04
6380;8257;2023-06-01
7567;8505;2023-07-06
1076;8490;2023-12-16
10360;2281;2023-02-13
6981;5378;2023-07-10
2588;1592;2023-10-22
1376;1040;2023-04-15
2280;1022;2023-06-26
10632;5757;2023-07-29
8542;9938;2023-01-02
1524;2871;2023-01-29
953;3903;2023-03-02
3232;3377;2023-03-29
2129;7841;2023-07-01
5466;3132;2023-01-26
10409;450;2023-03-15
8198;4325;2023-05-22
7607;130;2023-07-09
8595;5576;2023-10-02
1906;1346;2023-02-24
1367;719;2023-06-01
9459;8752;2023-07-30
1454;5450;2023-01-02
10110;4577;2023-09-11
11575;8259;2023-07-25
1084;1150;2023-03-15
5166;7221;2023-05-25
9758;4801;2023-03-27
1653;410;2023-06-16
10591;3133;2023-04-19
1245;5107;2023-09-23
6748;516;2023-06-05
3090;3526;2023-09-23
8609;6866;2023-05-23
5513;8987;2023-12-27
4222;4026;2023-06-14
10933;7595;2023-10-24
7424;2553;2023-05-27
8643;1245;2023-05-02
8353;5027;2023-02-16
7451;7262;2023-10-09
574;8728;2023-04-28
2888;5636;2023-07-10
6889;2343;2023-10-16
1488;2590;2023-04-27
2843;2490;2023-01-10
11784;3705;2023-04-23
268;4460;2023-07-05
7263;9776;2023-11-16
11812;7468;2023-11-28
11273;6137;2023-10-12
2593;1411;2023-12-06
7304;2455;2023-01-23
10774;4083;2023-04-28
10453;2151;2023-12-05
8562;86;2023-09-23
4150;305;2023-01-09
5220;9127;2023-02-14
11185;1244;2023-10-04
7299;2539;2023-08-09
2201;6515;2023-06-03
2139;4131;2023-12-29
1364;965;2023-01-16
5118;4444;2023-09-27
6901;9575;2023-07-01
8764;7157;2023-02-06
9144;7763;2023-12-05
10809;4513;2023-10-02
9844;982;2023-06-01
1879;3733;2023-04-17
7178;6992;2023-10-09
7058;5999;2023-12-23
6234;3823;2023-12-25
2095;7134;2023-06-13
2850;3480;2023-04-25
1272;3945;2023-03-29
9596;7416;2023-01-07
1741;7749;2023-04-12
8522;5269;2023-03-03
7876;7349;2023-08-14
812;3400;2023-01-25
3400;1115;2023-10-27
7949;9750;2023-10-27
5798;9813;2023-06-05
9311;9306;2023-10-05
4438;1731;2023-02-09
2960;2116;2023-10-23
5527;4108;2023-04-11
11343;3804;2023-08-12
4018;5058;2023-12-16
11155;6783;2023-09-04
7496;7050;2023-12-21
11265;3085;2023-06-04
9114;9344;2023-08-02
2961;3252;2023-12-23
4096;4104;2023-12-15
10608;2432;2023-12-03
1187;5328;2023-02-21
10344;91;2023-07-03
5289;2904;2023-08-09
5580;5590;2023-07-17
8336;4266;2023-04-03
6472;9059;2023-06-13
2136;7548;2023-12-14
4046;8497;2023-07-04
8580;4074;2023-04-09
6462;3019;2023-11-30
9826;8889;2023-11-27
1395;7160;2023-12-11
1595;137;2023-03-27
11391;2519;2023-03-30
996;6139;2023-12-17
1130;5748;2023-04-07
8942;637;2023-05-21
426;8993;2023-08-30
3337;9240;2023-05-18
3010;1586;2023-10-31
2191;9950;2023-09-23
9744;3443;2023-08-30
9349;6067;2023-05-07
6774;4097;2023-03-25
3665;1835;2023-04-28
10006;6153;2023-02-12
11066;3432;2023-08-04
613;2473;2023-05-30
4345;9493;2023-01-29
240;2424;2023-05-05
682;2033;2023-06-30
8847;2529;2023-12-07
2143;2153;2023-10-02
5835;9740;2023-05-27
4248;9274;2023-01-30
7714;1037;2023-11-15
11250;6005;2023-04-18
9066;9257;2023-03-14
4623;3476;2023-07-11
4203;8077;2023-01-31
7906;8491;2023-08-02
164;7753;2023-09-18
10223;5265;2023-07-25
6343;5018;2023-01-24
6555;9221;2023-01-29
7955;2882;2023-10-06
5661;1549;2023-02-10
7471;229;2023-12-05
4940;7299;2023-04-21
234;4591;2023-05-28
135;8388;2023-05-12
9191;7363;2023-03-03
342;8092;2023-04-11
1188;8298;2023-07-18
163;1693;2023-07-17
7365;8822;2023-12-03
3410;7974;2023-06-30
521;5317;2023-08-29
7651;5915;2023-04-26
3124;5604;2023-12-13
11661;8990;2023-06-10
7806;3887;2023-03-09
839;1466;2023-12-08
11494;3160;2023-01-25
5393;3790;2023-03-19
9208;2654;2023-04-26
3242;703;2023-01-09
2336;8183;2023-03-12
4602;931;2023-01-05
6199;4964;2023-04-11
6029;9862;2023-06-01
10439;1688;2023-01-27
1151;3309;2023-01-02
5897;6149;2023-01-16
6670;8894;2023-08-28
10229;1952;2023-03-27
7166;8306;2023-08-05
2042;7473;2023-02-07
8534;5528;2023-07-17
1898;1560;2023-03-22
10747;3958;2023-09-08
10152;7666;2023-05-04
5140;6536;2023-04-13
2673;4298;2023-04-20
1107;7493;2023-07-01
8600;9508;2023-01-01
11015;9927;2023-07-24
5132;2878;2023-05-01
6954;91;2023-11-18
10955;1388;2023-08-09
5431;3606;2023-09-16
8263;3422;2023-03-01
6571;3581;2023-11-24
6640;5506;2023-04-27
6774;8390;2023-01-27
8739;8285;2023-08-13
3879;6735;2023-04-09
10642;6942;2023-11-04
10968;4261;2023-09-19
5450;6843;2023-01-14
1273;9518;2023-07-05
10389;9033;2023-11-23
8016;7454;2023-03-15
11632;9483;2023-09-08
10251;3063;2023-11-25
11251;6815;2023-03-28
3829;6109;2023-08-29
991;5789;2023-07-13
2578;2728;2023-10-18
7013;3087;2023-02-10
11630;7447;2023-12-05
798;9684;2023-02-27
6015;2952;2023-11-24
3963;1557;2023-09-02
1965;5049;2023-02-16
6554;7736;2023-11-11
4255;5961;2023-09-04
11168;8515;2023-01-29
4627;3565;2023-01-16
7556;348;2023-10-10
8756;4407;2023-09-15
10551;1716;2023-05-22
6189;8179;2023-09-25
9898;2802;2023-12-10
7907;4201;2023-06-21
9105;496;2023-02-21
346;7447;2023-09-26
5088;2626;2023-12-28
4845;6156;2023-11-17
3797;2367;2023-06-17
11102;8492;2023-06-20
5172;3246;2023-09-15
5809;2951;2023-03-24
11516;7423;2023-05-24
1965;1849;2023-02-05
8110;4448;2023-11-04
4549;1367;2023-10-12
6863;6056;2023-02-14
5826;82;2023-03-15
5366;8562;2023-04-14
1240;7219;2023-04-01
3224;4401;2023-11-29
4137;1198;2023-05-25
186;7149;2023-06-03
4959;7789;2023-01-27
11426;8164;2023-04-25
9921;2427;2023-10-31
751;1075;2023-04-04
3286;8226;2023-01-04
7698;5500;2023-08-21
2262;9237;2023-11-12
9530;75;2023-11-07
8869;2341;2023-10-10
2000;4045;2023-09-20
10840;876;2023-02-26
11530;4169;2023-06-07
9994;4743;2023-10-01
10914;797;2023-06-30
8179;5569;2023-04-02
5570;443;2023-12-15
698;7155;2023-05-11
3394;798;2023-01-13
5226;5400;2023-01-14
4653;6015;2023-12-01
9526;1980;2023-11-11
2732;1946;2023-10-10
3050;5368;2023-08-16
9580;6713;2023-06-13
8548;8146;2023-09-17
1509;3179;2023-03-22
7432;8072;2023-09-15
4998;1387;2023-05-11
7249;7062;2023-09-13
8090;5142;2023-08-21
11541;1198;2023-06-16
8865;5160;2023-01-22
4008;2590;2023-12-31
1739;5573;2023-01-02
2606;6922;2023-08-03
3604;6132;2023-06-03
3110;6076;2023-12-01
9514;7384;2023-10-10
881;3442;2023-04-09
7056;3837;2023-02-10
6916;4375;2023-09-27
4038;131;2023-08-07
2903;1506;2023-03-11
2452;1899;2023-04-11
7472;203;2023-08-09
7149;2112;2023-03-23
8975;6200;2023-06-06
11112;97;2023-07-07
9028;2150;2023-10-05
5565;2083;2023-01-26
6514;224;2023-04-09
3468;2099;2023-10-15
6254;5514;2023-06-09
71;6299;2023-02-22
4957;1275;2023-01-28
4315;4153;2023-12-19
5980;469;2023-08-29
2071;5144;2023-09-26
880;4856;2023-07-03
7272;3345;2023-11-14
4142;650;2023-06-30
4715;999;2023-12-23
4674;5244;2023-05-27
9630;6966;2023-08-21
1692;1763;2023-08-15
6687;715;2023-01-28
6938;9961;2023-01-26
2005;1256;2023-01-06
9439;7235;2023-03-25
7656;9243;2023-06-09
1689;7994;2023-06-11
4179;7149;2023-10-01
6046;4366;2023-11-03
9642;3205;2023-03-13
10906;4909;2023-10-17
2447;2166;2023-02-22
11685;4466;2023-09-22
1937;7616;2023-07-09
9049;9865;2023-12-31
1280;6401;2023-12-23
1168;8763;2023-12-02
9582;744;2023-08-23
7975;374;2023-03-11
9946;8985;2023-05-28
6215;2106;2023-12-30
7580;3599;2023-06-16
8861;1136;2023-05-11
10305;4802;2023-04-01
6419;1577;2023-01-15
10772;636;2023-11-22
6585;4678;2023-09-19
8989;7390;2023-11-09
2248;6871;2023-04-13
11335;9847;2023-11-19
8119;785;2023-01-16
421;5730;2023-11-21
9749;1035;2023-10-13
1895;6820;2023-01-14
3910;4914;2023-07-06
5195;2758;2023-09-08
9943;652;2023-02-07
6187;9383;2023-04-12
1866;7378;2023-03-07
4258;8777;2023-05-23
9277;2330;2023-04-24
11257;2950;2023-03-02
7682;2408;2023-03-16
9522;2375;2023-06-08
1274;3364;2023-09-28
3678;2188;2023-04-08
773;6608;2023-01-29
6554;1883;2023-11-22
455;9256;2023-02-14
3077;4211;2023-08-19
3856;5996;2023-10-11
375;4669;2023-08-31
5137;6055;2023-05-03
4924;4038;2023-11-20
4486;3510;2023-11-03
10230;5654;2023-05-04
6892;4873;2023-01-04
3362;8440;2023-01-09
2441;4079;2023-07-09
3466;693;2023-10-23
807;9904;2023-04-23
7987;3450;2023-11-24
9175;7892;2023-03-03
484;4638;2023-08-24
513;6579;2023-06-15
11167;4400;2023-07-15
5181;9565;2023-05-15
1583;9135;2023-08-17
2702;2231;2023-05-18
5252;1172;2023-01-18
3613;1738;2023-12-08
10346;1528;2023-10-29
4644;2034;2023-07-03
2833;4456;2023-03-02
398;8930;2023-06-03
1444;2700;2023-08-08
9804;7277;2023-02-22
7503;6078;2023-01-30
11691;4670;2023-04-22
4826;5626;2023-06-12
3842;845;2023-05-31
7995;3266;2023-10-21
11455;7136;2023-02-01
5954;8455;2023-07-18
2037;4864;2023-12-21
4186;5128;2023-09-12
8989;7490;2023-02-06
11100;9119;2023-11-22
11561;4447;2023-12-10
1878;3359;2023-04-29
6162;5194;2023-07-28
7563;3608;2023-04-15
10227;223;2023-06-19
1394;6639;2023-06-04
11142;6664;2023-07-27
3376;5988;2023-01-03
3649;5246;2023-09-29
5277;1818;2023-03-26
8192;2597;2023-11-20
10309;2536;2023-06-08
3992;9991;2023-11-22
8407;3955;2023-07-26
3390;5763;2023-07-05
8522;2091;2023-07-29
8696;3324;2023-01-23
984;3890;2023-08-04
2127;6634;2023-07-11
7148;7177;2023-08-02
10589;4377;2023-03-26
715;6930;2023-07-21
1892;2424;2023-08-11
2237;5682;2023-09-09
1560;7128;2023-02-09
10165;7622;2023-03-29
7061;3204;2023-07-27
10483;355;2023-11-05
6081;4011;2023-04-02
4929;3488;2023-10-15
5228;9418;2023-10-21
2339;549;2023-10-15
3802;5075;2023-01-02
8164;1954;2023-08-18
10642;8129;2023-06-28
9259;2254;2023-09-14
11129;2848;2023-02-10
9216;4829;2023-01-23
726;7554;2023-10-05
4370;1029;2023-05-13
2439;32;2023-03-12
4119;4121;2023-09-14
7949;416;2023-10-17
4588;551;2023-07-13
11504;2227;2023-11-12
10253;7503;2023-09-21
1183;1627;2023-07-12
5686;5519;2023-09-16
5891;930;2023-12-07
7609;7006;2023-12-15
8636;3502;2023-05-20
5766;9046;2023-09-29
7506;4100;2023-01-17
3321;2712;2023-06-22
2604;6628;2023-02-23
11195;9043;2023-10-17
7836;8406;2023-01-09
10316;2698;2023-05-28
4287;4699;2023-12-06
5478;1783;2023-02-04
9759;5868;2023-04-10
11676;4764;2023-07-21
7403;44;2023-09-19
1522;2545;2023-04-05
731;6847;2023-10-24
4440;3767;2023-04-11
9313;937;2023-07-29
2174;1462;2023-08-12
7021;2228;2023-11-12
9661;9588;2023-05-19
503;8919;2023-11-01
667;5333;2023-04-12
8753;8278;2023-11-27
6005;2515;2023-12-08
4183;5865;2023-06-23
7642;7029;2023-02-24
9556;367;2023-02-01
5686;1953;2023-08-12
9314;1877;2023-06-11
6800;5029;2023-01-26
5329;5359;2023-11-21
9993;4230;2023-02-01
6377;3811;2023-03-01
10580;8208;2023-08-21
6967;6163;2023-05-31
2379;2891;2023-04-05
1077;2240;2023-10-02
4833;3626;2023-10-21
10655;5427;2023-09-22
10055;5289;2023-12-22
5042;2554;2023-07-23
7525;8402;2023-05-05
8759;1611;2023-01-17
10975;5113;2023-12-16
1152;8958;2023-11-12
11427;7198;2023-02-22
9766;5153;2023-10-17
5062;6431;2023-12-06
1867;5049;2023-05-15
5240;8022;2023-04-03
7773;1954;2023-07-28
5111;1676;2023-04-03
5412;2953;2023-02-23
6934;4949;2023-11-18
4359;6759;2023-11-18
920;3073;2023-02-17
5663;6656;2023-04-30
8143;6929;2023-01-19
7641;1280;2023-10-19
3056;8650;2023-12-12
7606;5497;2023-06-18
10616;6147;2023-07-16
10929;431;2023-03-30
10221;104;2023-08-04
3966;1759;2023-04-13
8593;680;2023-08-09
2615;6613;2023-12-18
8992;4534;2023-01-25
11547;3900;2023-07-12
5209;2144;2023-12-20
6527;1847;2023-01-28
1827;8417;2023-10-23
8905;5227;2023-05-02
5719;7432;2023-07-14
628;2589;2023-09-13
3011;9106;2023-08-16
4240;2564;2023-01-11
1020;5023;2023-05-05
4016;2500;2023-06-14
4176;166;2023-09-19
1149;7007;2023-01-08
6578;4174;2023-11-28
10947;6216;2023-01-05
592;5435;2023-08-25
6427;1315;2023-01-06
3113;7396;2023-07-13
8738;4269;2023-02-17
9260;3718;2023-06-22
6157;981;2023-03-09
8104;94;2023-10-19
8562;1689;2023-11-04
11185;3120;2023-09-19
10271;2489;2023-03-30
2497;1758;2023-03-31
7233;9741;2023-04-01
8269;6838;2023-10-23
7454;6655;2023-05-07
2368;5958;2023-05-20
10410;3870;2023-12-28
10786;4832;2023-06-07
8907;1443;2023-05-07
8590;8220;2023-08-14
8058;38;2023-10-24
247;8549;2023-10-12
11741;7715;2023-01-29
7141;3300;2023-01-25
9685;2291;2023-11-28
490;8677;2023-12-26
5727;4745;2023-05-17
8521;3706;2023-01-13
3248;295;2023-02-26
7573;1586;2023-08-12
8049;9847;2023-07-03
1750;8175;2023-06-08
443;1410;2023-04-06
3954;5296;2023-04-19
5464;9364;2023-03-19
3591;3918;2023-09-04
3057;8538;2023-12-28
145;7521;2023-12-16
4471;9451;2023-08-23
4891;2408;2023-08-24
4391;881;2023-10-13
9695;3364;2023-06-09
984;7112;2023-09-24
9992;2030;2023-08-20
1165;4069;2023-01-30
701;4597;2023-01-18
8134;7873;2023-10-23
720;3082;2023-02-12
9145;8146;2023-03-09
11303;1081;2023-01-10
7029;3562;2023-07-19
5532;508;2023-11-19
8095;365;2023-11-27
1171;4857;2023-06-10
6961;2135;2023-02-25
7022;5694;2023-01-06
6270;7179;2023-03-05
6234;8092;2023-07-02
1844;234;2023-11-08
10669;2362;2023-04-29
4004;5453;2023-11-20
11318;5593;2023-12-14
7113;7244;2023-05-07
2674;4525;2023-05-15
2976;9333;2023-06-09
6803;7948;2023-12-13
11089;665;2023-06-01
6044;4949;2023-11-10
8220;5067;2023-07-23
11296;1874;2023-05-26
3485;5258;2023-03-22
4146;1585;2023-08-24
369;1099;2023-04-30
6016;3504;2023-11-26
5765;2685;2023-09-25
3382;5749;2023-04-30
7202;3394;2023-11-05
10069;7794;2023-08-23
7142;1895;2023-10-01
2801;1321;2023-04-14
9569;7555;2023-06-15
4347;4629;2023-02-25
10053;6845;2023-08-19
9935;7213;2023-03-01
5048;8145;2023-11-21
6524;6525;2023-08-30
7376;8873;2023-09-04
7794;6378;2023-11-27
11812;8227;2023-02-02
7651;390;2023-03-18
10370;8388;2023-04-30
9276;8718;2023-02-27
10903;3495;2023-12-06
1009;8549;2023-01-12
2187;4933;2023-03-06
1582;2174;2023-01-29
8385;6779;2023-11-16
2673;1700;2023-09-12
11751;9476;2023-05-05
10925;7106;2023-04-21
6694;9811;2023-08-12
2853;689;2023-11-27
7146;3280;2023-02-18
4267;5484;2023-05-12
9445;7820;2023-06-20
2823;2915;2023-03-07
5342;5275;2023-08-25
7598;1211;2023-12-16
3320;4766;2023-04-24
6957;3851;2023-01-31
7900;1789;2023-02-23
8302;3470;2023-03-08
11106;6176;2023-07-11
760;7064;2023-05-16
4532;5120;2023-01-30
7672;6433;2023-11-14
9164;968;2023-05-12
8848;3768;2023-04-17
6744;5198;2023-02-05
9183;7074;2023-06-03
9541;2571;2023-03-28
3819;227;2023-01-27
8827;4500;2023-04-23
3191;1840;2023-02-15
6994;6699;2023-04-05
3855;6702;2023-10-01
1355;3740;2023-08-25
5483;2014;2023-02-01
6478;1642;2023-04-22
8969;4774;2023-09-05
11246;3148;2023-11-03
2649;9356;2023-01-04
5313;3416;2023-07-17
8706;8860;2023-07-13
8601;2084;2023-03-28
5487;7269;2023-09-27
8770;3471;2023-12-08
8079;8033;2023-08-06
6935;419;2023-12-24
9007;7339;2023-04-10
2355;4435;2023-03-04
4826;3506;2023-11-05
5080;5291;2023-08-06
999;1505;2023-02-13
7277;5821;2023-10-20
6603;8585;2023-03-09
19;6327;2023-05-16
965;5887;2023-01-26
2648;6675;2023-06-25
94;6666;2023-10-29
6862;6296;2023-11-27
2678;3422;2023-05-22
10609;5603;2023-05-26
4534;6479;2023-01-15
8990;5369;2023-09-03
3322;5452;2023-08-03
5023;5498;2023-02-09
8309;7369;2023-02-21
4908;3499;2023-04-28
10685;424;2023-01-26
2863;151;2023-01-02
9620;3099;2023-05-14
1608;6925;2023-01-05
10116;8202;2023-09-01
379;1392;2023-10-21
4901;8329;2023-01-13
3422;3351;2023-08-02
7694;8416;2023-05-14
6082;7845;2023-04-28
1202;2521;2023-01-25
6496;4565;2023-10-20
11251;6698;2023-01-27
9371;9995;2023-12-01
7561;1379;2023-06-03
3288;6755;2023-09-23
6409;4426;2023-05-09
4232;7597;2023-07-23
10657;5965;2023-01-12
1052;2389;2023-08-12
4282;6126;2023-12-25
2541;2485;2023-08-30
10825;6065;2023-08-11
5316;3485;2023-02-06
5848;1027;2023-02-14
1198;5534;2023-12-20
11367;6456;2023-05-05
10025;457;2023-07-21
333;699;2023-05-25
463;7669;2023-02-21
10361;2639;2023-06-30
8243;1334;2023-10-17
2155;5661;2023-04-27
9509;8090;2023-04-30
7362;2577;2023-07-28
4350;6460;2023-06-19
9174;2241;2023-12-27
9062;1995;2023-03-05
9612;8993;2023-05-19
190;5839;2023-04-16
7539;9374;2023-02-06
6475;4139;2023-02-14
514;2780;2023-07-02
7274;8295;2023-02-28
4569;4730;2023-03-17
7680;7084;2023-11-14
4314;3570;2023-01-18
1319;1902;2023-03-18
1758;552;2023-10-22
9129;9132;2023-02-23
10253;8454;2023-12-07
10062;4238;2023-01-18
8667;9461;2023-03-29
10862;3887;2023-01-23
3936;9119;2023-08-23
11360;3107;2023-01-29
2523;6969;2023-04-23
7820;6849;2023-11-01
1759;8089;2023-01-03
568;3374;2023-04-24
9406;6791;2023-07-18
6086;4715;2023-06-05
4985;347;2023-01-18
7337;7615;2023-10-11
4845;5127;2023-09-03
8395;8540;2023-01-25
5264;490;2023-11-19
7232;2397;2023-06-22
595;8113;2023-11-29
1384;5778;2023-06-16
310;7077;2023-11-07
4791;9438;2023-11-09
9282;6476;2023-10-02
1415;8026;2023-11-10
7729;1987;2023-12-10
2668;4912;2023-12-22
96;5706;2023-06-14
7893;2965;2023-11-02
7499;8795;2023-03-10
4624;3498;2023-12-29
9969;4784;2023-10-29
10939;8903;2023-03-08
1717;2668;2023-09-15
4953;5146;2023-03-28
7433;9225;2023-02-23
11110;701;2023-04-27
8307;7975;2023-03-18
3326;7097;2023-08-08
4278;1573;2023-10-13
1848;9409;2023-11-23
7077;272;2023-07-26
812;2317;2023-01-17
988;5036;2023-09-13
4740;671;2023-02-04
11214;7169;2023-11-01
11170;7066;2023-06-10
4155;223;2023-02-07
7708;5098;2023-01-28
2474;7019;2023-01-30
10466;5113;2023-03-12
301;3538;2023-02-10
6013;9092;2023-01-21
7623;2744;2023-11-30
8482;7170;2023-06-09
7462;9931;2023-08-18
9198;2058;2023-09-19
8195;8775;2023-10-31
10475;3608;2023-05-04
6687;1431;2023-05-13
11384;1235;2023-01-23
4023;6752;2023-10-13
7106;9389;2023-06-26
6280;8004;2023-06-02
2849;757;2023-10-03
6161;776;2023-08-18
8610;3303;2023-03-18
7428;8140;2023-05-06
9312;1043;2023-04-25
1627;1382;2023-08-14
1293;2169;2023-09-13
10769;8583;2023-09-18
11147;3344;2023-05-11
2097;7095;2023-05-05
11634;8034;2023-07-20
9896;4158;2023-11-30
11557;903;2023-05-01
6991;6953;2023-03-19
6164;7201;2023-07-13
5534;5695;2023-09-23
4689;4302;2023-12-04
363;4742;2023-01-28
8582;8361;2023-12-26
7324;6772;2023-01-26
7484;6248;2023-06-02
809;9970;2023-02-14
7702;8252;2023-02-05
2995;8062;2023-04-20
530;725;2023-01-17
3675;1345;2023-08-04
7961;2305;2023-01-15
10008;7488;2023-01-29
10329;980;2023-05-16
1567;6214;2023-09-11
2255;1298;2023-05-22
10465;3611;2023-12-21
7505;6609;2023-06-09
5338;8101;2023-01-21
1190;2886;2023-02-21
8873;5691;2023-09-03
10380;7423;2023-03-07
6907;9558;2023-05-20
5786;502;2023-04-18
1546;8088;2023-11-13
2120;9480;2023-02-17
8703;9342;2023-11-23
8981;1916;2023-04-08
7189;7050;2023-05-14
8504;49;2023-05-11
9822;749;2023-07-12
5310;1318;2023-08-02
2671;6038;2023-10-11
9072;9368;2023-05-05
2715;7876;2023-12-03
3550;1173;2023-11-10
5990;1409;2023-01-20
8466;3378;2023-05-02
2824;4018;2023-11-10
11242;5319;2023-04-21
10632;9724;2023-03-20
8542;9299;2023-06-11
8214;3112;2023-05-14
6714;1150;2023-01-24
1972;6269;2023-06-15
10011;4810;2023-01-17
1303;8741;2023-12-03
2953;5401;2023-03-10
6826;5213;2023-03-03
10788;6579;2023-08-03
5147;6572;2023-07-19
2402;9607;2023-04-03
1973;1135;2023-10-19
4982;1755;2023-07-06
3982;8912;2023-04-26
780;3060;2023-11-09
5342;7257;2023-10-30
2294;7400;2023-03-18
8209;5368;2023-03-09
3999;1478;2023-07-08
3494;6773;2023-02-27
11303;8226;2023-06-03
8791;610;2023-11-03
4798;497;2023-04-10
6820;9033;2023-08-26
6913;2552;2023-05-28
4844;1007;2023-01-19
3551;7504;2023-05-30
7004;1703;2023-10-06
7791;8882;2023-10-10
2996;6167;2023-08-16
4113;9171;2023-11-17
2404;5143;2023-09-21
9952;7510;2023-10-15
866;2838;2023-05-30
1973;8709;2023-11-12
10342;8493;2023-01-01
4053;9983;2023-06-19
2258;7535;2023-06-08
370;8153;2023-05-27
9560;268;2023-11-18
7812;2018;2023-07-26
10695;5565;2023-08-07
2850;8938;2023-02-16
2698;3663;2023-11-01
5320;8474;2023-01-09
9898;457;2023-09-27
1169;1203;2023-02-04
7471;5435;2023-12-05
216;6193;2023-07-09
2289;8118;2023-04-24
5978;5782;2023-10-14
62;5988;2023-07-21
1992;1998;2023-12-18
5754;1029;2023-03-07
10336;1964;2023-08-15
5038;8580;2023-04-11
10493;5323;2023-07-18
1601;9274;2023-04-04
10827;5917;2023-03-07
9093;53;2023-07-15
1715;4869;2023-08-27
3506;3444;2023-01-24
9040;8932;2023-06-20
97;4068;2023-08-01
3134;7326;2023-04-25
5949;4218;2023-05-08
2804;3824;2023-11-04
6746;1472;2023-03-28
7412;5501;2023-03-06
1858;5580;2023-11-10
3141;6221;2023-08-06
735;9794;2023-03-23
1023;4617;2023-01-09
3447;3985;2023-02-22
2989;3827;2023-08-07
1600;937;2023-09-06
3974;7144;2023-08-08
3222;3200;2023-08-18
7910;870;2023-01-01
11758;1410;2023-11-25
8074;8564;2023-05-22
7632;227;2023-11-24
4775;8022;2023-12-31
1495;4551;2023-06-22
8215;8275;2023-02-26
9685;8683;2023-01-15
5618;3059;2023-07-11
7949;9608;2023-11-03
6400;5811;2023-07-18
7928;9066;2023-02-23
7154;2540;2023-07-04
9027;6291;2023-03-06
2268;8806;2023-10-19
9410;6482;2023-09-30
1045;217;2023-03-07
4184;3574;2023-03-22
4796;9621;2023-01-27
1916;4470;2023-07-22
9073;583;2023-07-27
9766;2252;2023-06-09
1515;5250;2023-11-05
1874;5582;2023-12-26
8212;3540;2023-11-13
8843;4160;2023-07-24
9014;9554;2023-10-04
1868;2990;2023-03-29
7722;5597;2023-12-04
453;8339;2023-11-03
7793;2597;2023-02-05
7235;9734;2023-11-11
3078;6552;2023-08-25
1869;9932;2023-08-24
9542;2729;2023-10-12
9625;1208;2023-12-21
2783;6201;2023-06-30
5328;8452;2023-12-31
6008;7312;2023-04-28
147;5265;2023-06-19
8258;4145;2023-12-27
2489;8740;2023-07-18
9874;3265;2023-01-25
1927;7302;2023-12-09
2153;5099;2023-03-21
11286;4123;2023-02-03
9341;2844;2023-05-14
10128;1748;2023-11-01
9333;462;2023-04-03
8818;7930;2023-01-05
4108;4265;2023-06-28
7047;5166;2023-04-03
4148;5069;2023-04-30
10596;9397;2023-11-23
1111;9460;2023-07-15
7200;6401;2023-05-07
7694;6372;2023-03-14
8663;7841;2023-09-05
7864;215;2023-04-20
5379;326;2023-04-20
7489;3598;2023-09-04
10563;6112;2023-07-02
1221;3542;2023-12-04
792;5558;2023-04-12
10670;7519;2023-08-24
8496;794;2023-04-23
8113;6779;2023-08-24
2560;4863;2023-08-30
5119;1483;2023-01-13
6841;6022;2023-06-20
10133;7892;2023-12-12
4453;7394;2023-01-28
5056;7384;2023-06-12
9777;9632;2023-08-05
11253;2964;2023-08-25
2113;9671;2023-06-14
1392;7549;2023-10-30
4223;7054;2023-09-13
10343;3970;2023-10-26
3501;2696;2023-04-12
9194;5415;2023-04-18
135;2917;2023-11-07
10046;9453;2023-04-14
7921;5005;2023-08-23
8071;5137;2023-03-20
10348;1890;2023-01-29
11065;283;2023-02-25
5817;1590;2023-12-08
9434;3238;2023-12-14
8943;5081;2023-05-15
8105;6062;2023-05-27
1540;5473;2023-11-18
8821;2524;2023-02-27
4180;9704;2023-01-11
4903;4626;2023-06-11
8482;7483;2023-05-17
3991;1230;2023-03-08
11666;4395;2023-04-24
1855;7735;2023-08-11
5466;7086;2023-04-07
11109;2906;2023-06-30
5046;6074;2023-04-29
3042;5807;2023-08-31
9987;4143;2023-10-03
11217;2681;2023-07-16
5819;1371;2023-04-11
